market,code,date,date_raw,category,category_label,f_cash,f_rights_price,f_bonus,f_rights
0,000001,1990-03-01,19900301,1,"权益分派(送/转/派, 以float字段为准)",0.0,3.559999942779541,0.0,1.0
0,000001,1991-04-03,19910403,5,增发,0.0,0.0,2650.0,4850.01708984375
0,000001,1991-05-02,19910502,1,"权益分派(送/转/派, 以float字段为准)",3.0,0.0,4.0,0.0
0,000001,1991-05-02,19910502,2,配股,2650.0,4850.01708984375,3949.072265625,8975.1640625
0,000001,1991-08-17,19910817,1,"权益分派(送/转/派, 以float字段为准)",0.0,0.0,10.0,0.0
0,000001,1992-03-23,19920323,1,"权益分派(送/转/派, 以float字段为准)",2.0,0.0,5.0,0.0
0,000001,1993-05-24,19930524,1,"权益分派(送/转/派, 以float字段为准)",3.0,16.0,8.5,1.0
0,000001,1993-05-24,19930524,2,配股,3949.072265625,8975.1640625,18812.984375,26941.7890625
0,000001,1993-06-30,19930630,2,配股,18812.984375,26941.7890625,18004.330078125,26125.369140625
0,000001,1994-07-09,19940709,2,配股,18004.330078125,26125.369140625,19804.76953125,28737.91015625
0,000001,1994-07-11,19940711,1,"权益分派(送/转/派, 以float字段为准)",5.0,5.0,5.0,1.0
0,000001,1994-07-14,19940714,2,配股,19804.76953125,28737.91015625,29707.150390625,43106.859375
0,000001,1995-09-25,19950925,1,"权益分派(送/转/派, 以float字段为准)",3.0,0.0,2.0,0.0
0,000001,1995-09-27,19950927,2,配股,29707.150390625,43106.859375,35648.578125,51728.23828125
0,000001,1996-05-27,19960527,1,"权益分派(送/转/派, 以float字段为准)",0.0,0.0,10.0,0.0
0,000001,1996-05-29,19960529,2,配股,35648.578125,51728.23828125,71442.296875,103456.5
0,000001,1997-08-25,19970825,1,"权益分派(送/转/派, 以float字段为准)",2.0,0.0,5.0,0.0
0,000001,1997-08-27,19970827,2,配股,71442.296875,103456.5,107163.3984375,155184.703125
0,000001,1999-10-18,19991018,1,"权益分派(送/转/派, 以float字段为准)",6.0,0.0,0.0,0.0
0,000001,2000-11-06,20001106,1,"权益分派(送/转/派, 以float字段为准)",0.0,8.0,0.0,3.0
0,000001,2000-12-08,20001208,2,配股,107163.3984375,155184.703125,139312.5,194582.203125
0,000001,2001-10-15,20011015,5,增发,139312.5,194582.203125,140936.203125,194582.203125
0,000001,2002-07-23,20020723,1,"权益分派(送/转/派, 以float字段为准)",1.5,0.0,0.0,0.0
0,000001,2003-09-29,20030929,1,"权益分派(送/转/派, 以float字段为准)",1.5,0.0,0.0,0.0
0,000001,2007-06-18,20070618,1,"权益分派(送/转/派, 以float字段为准)",0.0,0.0,1.0,0.0
0,000001,2007-06-20,20070620,5,增发,140936.203125,194582.203125,155018.78125,208675.828125
0,000001,2007-12-28,20071228,5,增发,155018.78125,208675.828125,170327.1875,229340.71875
0,000001,2007-12-31,20071231,5,增发,170327.1875,229340.71875,170325.578125,229340.71875
0,000001,2008-01-21,20080121,5,增发,170325.578125,229340.71875,175682.0625,229340.71875
0,000001,2008-06-26,20080626,5,增发,175682.0625,229340.71875,204652.046875,229340.71875
0,000001,2008-06-27,20080627,5,增发,204652.046875,229340.71875,214200.4375,238879.515625
0,000001,2008-10-31,20081031,1,"权益分派(送/转/派, 以float字段为准)",0.33500000834465027,0.0,3.0,0.0
0,000001,2008-10-31,20081031,5,增发,214200.4375,238879.515625,278460.5625,310543.375
0,000001,2009-06-22,20090622,3,派息/配股类,278460.5625,310543.375,292367.46875,310543.375
0,000001,2009-06-30,20090630,5,增发,292367.46875,310543.375,292375.6875,310543.375
0,000001,2009-10-15,20091015,3,派息/配股类,292375.6875,310543.375,292411.4375,310543.375
0,000001,2010-06-28,20100628,3,派息/配股类,292411.4375,310543.375,310537.0,310543.375
0,000001,2010-06-29,20100629,5,增发,310537.0,310543.375,310537.0,348501.375
0,000001,2010-06-30,20100630,5,增发,310537.0,348501.375,310536.75,348501.375
0,000001,2010-12-31,20101231,5,增发,310536.75,348501.375,310535.84375,348501.375
0,000001,2011-06-30,20110630,5,增发,310535.84375,348501.375,310535.875,348501.375
0,000001,2011-08-05,20110805,5,增发,310535.875,348501.375,310535.875,512335.03125
0,000001,2012-10-19,20121019,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,0.0,0.0
0,000001,2013-06-20,20130620,1,"权益分派(送/转/派, 以float字段为准)",1.7000000476837158,0.0,6.0,0.0
0,000001,2013-06-20,20130620,2,配股,310535.875,512335.03125,496857.375,819736.0625
0,000001,2013-11-12,20131112,5,增发,496857.375,819736.0625,557590.1875,819736.0625
0,000001,2014-01-09,20140109,5,增发,557590.1875,819736.0625,557590.1875,952074.5625
0,000001,2014-06-12,20140612,1,"权益分派(送/转/派, 以float字段为准)",1.600000023841858,0.0,2.0,0.0
0,000001,2014-06-12,20140612,9,未知(9),557590.1875,952074.5625,669105.875,1142489.5
0,000001,2014-09-01,20140901,5,增发,669105.875,1142489.5,983671.1875,1142489.5
0,000001,2015-04-13,20150413,1,"权益分派(送/转/派, 以float字段为准)",1.7400000095367432,0.0,2.0,0.0
0,000001,2015-04-13,20150413,9,未知(9),983671.1875,1142489.5,1180405.5,1370987.375
0,000001,2015-05-21,20150521,5,增发,1180405.5,1370987.375,1180405.5,1430867.625
0,000001,2016-05-23,20160523,5,增发,1180405.5,1430867.625,1219265.0,1430867.625
0,000001,2016-06-16,20160616,1,"权益分派(送/转/派, 以float字段为准)",1.5299999713897705,0.0,2.0,0.0
0,000001,2016-06-16,20160616,9,未知(9),1219265.0,1430867.625,1463118.0,1717041.125
0,000001,2017-01-09,20170109,5,增发,1463118.0,1717041.125,1691799.0,1717041.125
0,000001,2017-07-21,20170721,1,"权益分派(送/转/派, 以float字段为准)",1.5800000429153442,0.0,0.0,0.0
0,000001,2017-12-31,20171231,5,增发,1691799.0,1717041.125,1691798.375,1717041.125
0,000001,2018-05-21,20180521,5,增发,1691798.375,1717041.125,1717024.625,1717041.125
0,000001,2018-07-12,20180712,1,"权益分派(送/转/派, 以float字段为准)",1.3600000143051147,0.0,0.0,0.0
0,000001,2019-06-26,20190626,1,"权益分派(送/转/派, 以float字段为准)",1.4500000476837158,0.0,0.0,0.0
0,000001,2019-06-30,20190630,5,增发,1717024.625,1717041.125,1717024.625,1717041.125
0,000001,2019-09-18,20190918,5,增发,1717024.625,1717041.125,1940575.25,1940591.875
0,000001,2020-05-28,20200528,1,"权益分派(送/转/派, 以float字段为准)",2.180000066757202,0.0,0.0,0.0
0,000001,2020-12-31,20201231,5,增发,1940575.25,1940591.875,1940575.5,1940591.875
0,000001,2021-05-14,20210514,1,"权益分派(送/转/派, 以float字段为准)",1.7999999523162842,0.0,0.0,0.0
0,000001,2021-12-31,20211231,5,增发,1940575.5,1940591.875,1940552.25,1940591.875
0,000001,2022-06-30,20220630,5,增发,1940552.25,1940591.875,1940554.75,1940591.875
0,000001,2022-07-22,20220722,1,"权益分派(送/转/派, 以float字段为准)",2.2799999713897705,0.0,0.0,0.0
0,000001,2023-06-14,20230614,1,"权益分派(送/转/派, 以float字段为准)",2.8499999046325684,0.0,0.0,0.0
0,000001,2024-06-14,20240614,1,"权益分派(送/转/派, 以float字段为准)",7.190000057220459,0.0,0.0,0.0
0,000001,2024-06-30,20240630,5,增发,1940554.75,1940591.875,1940561.75,1940591.875
0,000001,2024-10-10,20241010,1,"权益分派(送/转/派, 以float字段为准)",2.4600000381469727,0.0,0.0,0.0
0,000001,2024-12-31,20241231,5,增发,1940561.75,1940591.875,1940557.125,1940591.875
0,000001,2025-06-12,20250612,1,"权益分派(送/转/派, 以float字段为准)",3.619999885559082,0.0,0.0,0.0
0,000001,2025-06-30,20250630,5,增发,1940557.125,1940591.875,1940560.125,1940591.875
0,000001,2025-10-15,20251015,1,"权益分派(送/转/派, 以float字段为准)",2.359999895095825,0.0,0.0,0.0
0,000001,2026-06-12,20260612,1,"权益分派(送/转/派, 以float字段为准)",3.5999999046325684,0.0,0.0,0.0
0,000002,1991-01-29,19910129,5,增发,0.0,0.0,2800.0,4124.66796875
0,000002,1991-06-01,19910601,1,"权益分派(送/转/派, 以float字段为准)",0.0,4.400000095367432,0.0,5.0
0,000002,1991-06-08,19910608,1,"权益分派(送/转/派, 以float字段为准)",0.0,0.0,2.0,0.0
0,000002,1991-12-31,19911231,5,增发,2800.0,4124.66796875,5672.65576171875,9236.4609375
0,000002,1992-03-20,19920320,1,"权益分派(送/转/派, 以float字段为准)",0.0,0.0,2.0,0.0
0,000002,1993-01-11,19930111,2,配股,5672.65576171875,9236.4609375,8509.0,13855.0
0,000002,1993-04-05,19930405,1,"权益分派(送/转/派, 以float字段为准)",0.6000000238418579,0.0,5.0,0.0
0,000002,1993-04-05,19930405,2,配股,8509.0,13855.0,10173.26953125,18354.689453125
0,000002,1994-06-21,19940621,1,"权益分派(送/转/派, 以float字段为准)",1.5,0.0,3.5,0.0
0,000002,1994-06-24,19940624,2,配股,10173.26953125,18354.689453125,13628.9404296875,24295.529296875
0,000002,1995-07-04,19950704,1,"权益分派(送/转/派, 以float字段为准)",1.5,0.0,1.5,0.0
0,000002,1995-07-06,19950706,2,配股,13628.9404296875,24295.529296875,15673.2802734375,27939.859375
0,000002,1996-08-06,19960806,1,"权益分派(送/转/派, 以float字段为准)",1.399999976158142,0.0,1.0,0.0
0,000002,1996-08-08,19960808,2,配股,15673.2802734375,15673.2802734375,17130.26953125,31704.759765625
0,000002,1997-03-05,19970305,3,派息/配股类,17130.26953125,31704.759765625,17310.05078125,31704.759765625
0,000002,1997-06-27,19970627,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,1.5,0.0
0,000002,1997-07-03,19970703,2,配股,17310.05078125,31704.759765625,19906.560546875,36460.48046875
0,000002,1997-07-14,19970714,1,"权益分派(送/转/派, 以float字段为准)",0.0,4.5,0.0,2.369999885559082
0,000002,1997-07-29,19970729,2,配股,19906.560546875,36460.48046875,24608.55078125,45085.73828125
0,000002,1998-07-10,19980710,1,"权益分派(送/转/派, 以float字段为准)",1.5,0.0,1.0,0.0
0,000002,1998-07-14,19980714,2,配股,24608.55078125,45085.73828125,27069.400390625,49594.3203125
0,000002,1999-08-06,19990806,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,1.0,0.0
0,000002,1999-08-10,19990810,2,配股,27069.400390625,49594.3203125,31328.029296875,54553.75
0,000002,2000-01-10,20000110,1,"权益分派(送/转/派, 以float字段为准)",0.0,7.5,0.0,2.7269999980926514
0,000002,2000-02-16,20000216,2,配股,31328.029296875,54553.75,39871.19140625,63097.19140625
0,000002,2000-08-17,20000817,1,"权益分派(送/转/派, 以float字段为准)",1.5,0.0,0.0,0.0
0,000002,2001-08-21,20010821,1,"权益分派(送/转/派, 以float字段为准)",1.7999999523162842,0.0,0.0,0.0
0,000002,2002-07-17,20020717,1,"权益分派(送/转/派, 以float字段为准)",2.0,0.0,0.0,0.0
0,000002,2002-12-31,20021231,10,未知(10),39871.19140625,63097.19140625,39871.4609375,63097.46875
0,000002,2003-04-18,20030418,10,未知(10),39871.4609375,63097.46875,42434.421875,65660.421875
0,000002,2003-05-23,20030523,1,"权益分派(送/转/派, 以float字段为准)",2.0,0.0,10.0,0.0
0,000002,2003-05-23,20030523,2,配股,42434.421875,65660.421875,84868.828125,131320.84375
0,000002,2003-06-30,20030630,10,未知(10),84868.828125,131320.84375,91886.6484375,138338.65625
0,000002,2003-08-31,20030831,10,未知(10),91886.6484375,138338.65625,92115.9921875,138568.015625
0,000002,2003-09-30,20030930,10,未知(10),92115.9921875,138568.015625,93027.578125,139479.59375
0,000002,2003-12-31,20031231,10,未知(10),93027.578125,139479.59375,93132.9296875,139584.9375
0,000002,2004-03-31,20040331,10,未知(10),93132.9296875,139584.9375,103676.3125,150128.3125
0,000002,2004-05-26,20040526,1,"权益分派(送/转/派, 以float字段为准)",0.5,0.0,5.0,0.0
0,000002,2004-05-26,20040526,2,配股,103676.3125,150128.3125,157684.765625,227362.796875
0,000002,2005-03-31,20050331,10,未知(10),157684.765625,227362.796875,157696.9375,227374.953125
0,000002,2005-06-17,20050617,10,未知(10),157696.9375,227374.953125,157547.34375,227396.40625
0,000002,2005-06-29,20050629,1,"权益分派(送/转/派, 以float字段为准)",1.5,0.0,5.0,0.0
0,000002,2005-06-29,20050629,2,配股,157547.34375,227396.40625,236321.015625,341094.625
0,000002,2005-06-30,20050630,10,未知(10),236321.015625,341094.625,236580.15625,341097.1875
0,000002,2005-12-01,20051201,14,未知(14),3.7300000190734863,0.0,8.0,0.0
0,000002,2005-12-02,20051202,5,增发,236580.15625,341097.1875,267294.1875,372052.75
0,000002,2005-12-31,20051231,10,未知(10),267294.1875,372052.75,267510.1875,372268.78125
0,000002,2006-03-31,20060331,10,未知(10),267510.1875,372268.78125,288937.90625,393696.46875
0,000002,2006-04-06,20060406,10,未知(10),288937.90625,393696.46875,292231.3125,396989.875
0,000002,2006-07-21,20060721,1,"权益分派(送/转/派, 以float字段为准)",1.5,0.0,0.0,0.0
0,000002,2006-09-04,20060904,5,增发,292231.3125,396989.875,292229.71875,396989.875
0,000002,2006-12-06,20061206,5,增发,292229.71875,396989.875,325425.46875,396989.875
0,000002,2006-12-25,20061225,5,增发,325425.46875,396989.875,325425.46875,436989.875
0,000002,2007-05-16,20070516,1,"权益分派(送/转/派, 以float字段为准)",1.5,0.0,5.0,0.0
0,000002,2007-05-16,20070516,5,增发,325425.46875,436989.875,488140.59375,655484.8125
0,000002,2007-06-30,20070630,5,增发,488140.59375,655484.8125,488335.71875,655484.8125
0,000002,2007-09-05,20070905,5,增发,488335.71875,655484.8125,520019.0625,687200.625
0,000002,2007-12-06,20071206,5,增发,520019.0625,687200.625,544842.5625,687200.625
0,000002,2007-12-27,20071227,5,增发,544842.625,687200.625,588342.625,687200.625
0,000002,2008-06-16,20080616,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,6.0,0.0
0,000002,2008-06-16,20080616,5,增发,588342.625,687200.625,941385.8125,1099521.0
0,000002,2008-12-31,20081231,5,增发,941385.8125,1099521.0,939021.75,1099521.0
0,000002,2009-06-08,20090608,1,"权益分派(送/转/派, 以float字段为准)",0.5,0.0,0.0,0.0
0,000002,2009-06-30,20090630,5,增发,939021.75,1099521.0,939209.5,1099521.0
0,000002,2009-12-29,20091229,5,增发,939209.5,1099521.0,965609.5,1099521.0
0,000002,2010-05-18,20100518,1,"权益分派(送/转/派, 以float字段为准)",0.699999988079071,0.0,0.0,0.0
0,000002,2011-05-27,20110527,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,0.0,0.0
0,000002,2011-06-30,20110630,5,增发,965609.5,1099521.0,965857.8125,1099521.0
0,000002,2011-12-31,20111231,5,增发,965857.8125,1099521.0,966182.8125,1099521.0
0,000002,2012-07-05,20120705,1,"权益分派(送/转/派, 以float字段为准)",1.2999999523162842,0.0,0.0,0.0
0,000002,2012-12-31,20121231,5,增发,966182.8125,1099521.0,966182.8125,1099555.25
0,000002,2013-05-16,20130516,1,"权益分派(送/转/派, 以float字段为准)",1.7999999523162842,0.0,0.0,0.0
0,000002,2013-06-30,20130630,5,增发,966182.8125,1099555.25,967494.125,1101372.5
0,000002,2013-12-31,20131231,5,增发,967494.125,1101372.5,967618.5,1101496.875
0,000002,2014-05-08,20140508,1,"权益分派(送/转/派, 以float字段为准)",4.099999904632568,0.0,0.0,0.0
0,000002,2014-06-25,20140625,5,增发,967618.5,1101496.875,967624.25,1101502.625
0,000002,2014-06-30,20140630,5,增发,967624.25,1101502.625,967191.3125,1101502.75
0,000002,2014-12-31,20141231,5,增发,967191.3125,1101502.75,970667.75,1103750.75
0,000002,2015-06-30,20150630,5,增发,970667.75,1103750.75,971771.5625,1104805.75
0,000002,2015-07-21,20150721,1,"权益分派(送/转/派, 以float字段为准)",5.0,0.0,0.0,0.0
0,000002,2015-09-30,20150930,5,增发,971771.5625,1104805.75,971926.75,1104961.0
0,000002,2015-11-30,20151130,5,增发,971926.75,1104961.0,970678.75,1103713.0
0,000002,2015-12-31,20151231,5,增发,970678.75,1103713.0,972058.3125,1105161.25
0,000002,2016-01-14,20160114,5,增发,972058.3125,1105161.25,970832.75,1103913.25
0,000002,2016-03-31,20160331,5,增发,970832.75,1103913.25,970834.75,1103915.25
0,000002,2016-06-30,20160630,5,增发,970834.75,1103915.25,970810.75,1103915.25
0,000002,2016-07-29,20160729,1,"权益分派(送/转/派, 以float字段为准)",7.199999809265137,0.0,0.0,0.0
0,000002,2016-12-31,20161231,5,增发,970810.75,1103915.25,970906.75,1103915.25
0,000002,2017-06-30,20170630,5,增发,970906.75,1103915.25,970916.5,1103915.25
0,000002,2017-08-29,20170829,1,"权益分派(送/转/派, 以float字段为准)",7.900000095367432,0.0,0.0,0.0
0,000002,2017-12-31,20171231,5,增发,970916.5,1103915.25,971517.0,1103915.25
0,000002,2018-08-23,20180823,1,"权益分派(送/转/派, 以float字段为准)",9.0,0.0,0.0,0.0
0,000002,2019-04-04,20190404,5,增发,971517.0,1103915.25,971517.0,1130214.25
0,000002,2019-08-15,20190815,1,"权益分派(送/转/派, 以float字段为准)",10.451020240783691,0.0,0.0,0.0
0,000002,2020-06-11,20200611,5,增发,971517.0,1130214.25,971517.0,1161773.25
0,000002,2020-06-30,20200630,5,增发,971517.0,1161773.25,971431.5,1161773.25
0,000002,2020-08-14,20200814,1,"权益分派(送/转/派, 以float字段为准)",10.166131019592285,0.0,0.0,0.0
0,000002,2020-12-31,20201231,5,增发,971431.5,1161773.25,971755.3125,1161773.25
0,000002,2021-08-25,20210825,1,"权益分派(送/转/派, 以float字段为准)",12.5,0.0,0.0,0.0
0,000002,2021-08-25,20210825,5,增发,971755.3125,1161773.25,971755.3125,1162538.375
0,000002,2022-06-30,20220630,5,增发,971755.3125,1162538.375,971736.0625,1162538.375
0,000002,2022-08-25,20220825,1,"权益分派(送/转/派, 以float字段为准)",9.76125717163086,0.0,0.0,0.0
0,000002,2022-08-26,20220826,9,未知(9),971736.0625,1162538.375,971736.0625,1163071.0
0,000002,2022-12-31,20221231,5,增发,971736.0625,1163071.0,971666.75,1163071.0
0,000002,2023-03-09,20230309,3,派息/配股类,971666.75,1163071.0,971666.75,1193071.0
0,000002,2023-06-30,20230630,5,增发,971666.75,1193071.0,971666.75,1193071.0
0,000002,2023-08-25,20230825,1,"权益分派(送/转/派, 以float字段为准)",6.800000190734863,0.0,0.0,0.0
0,000002,2023-12-31,20231231,5,增发,971666.75,1193071.0,971693.5625,1193071.0
0,000002,2025-06-12,20250612,5,增发,971693.5625,1193071.0,971681.25,1193071.0
0,000002,2025-06-30,20250630,5,增发,971681.25,1193071.0,971639.9375,1193071.0
0,000002,2025-12-31,20251231,5,增发,971639.9375,1193071.0,971693.5625,1193071.0
0,000004,1991-01-14,19910114,5,增发,0.0,0.0,500.0,1250.0
0,000004,1991-06-28,19910628,1,"权益分派(送/转/派, 以float字段为准)",0.0,0.0,1.5,0.0
0,000004,1992-04-27,19920427,1,"权益分派(送/转/派, 以float字段为准)",0.0,0.0,2.0,0.0
0,000004,1992-04-27,19920427,2,配股,500.0,1250.0,1382.35498046875,2925.0
0,000004,1993-05-24,19930524,1,"权益分派(送/转/派, 以float字段为准)",0.800000011920929,10.0,3.0,4.0
0,000004,1993-06-21,19930621,5,增发,1382.35498046875,2925.0,2407.6845703125,5089.5
0,000004,1994-01-14,19940114,3,派息/配股类,2407.6845703125,5089.5,3787.030029296875,7634.244140625
0,000004,1994-05-17,19940517,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,5.0,0.0
0,000004,1995-08-30,19950830,1,"权益分派(送/转/派, 以float字段为准)",0.6000000238418579,0.0,1.0,0.0
0,000004,1995-09-01,19950901,2,配股,3787.030029296875,7634.244140625,4165.72021484375,8397.66796875
0,000004,2002-06-24,20020624,1,"权益分派(送/转/派, 以float字段为准)",0.5,0.0,0.0,0.0
0,000004,2003-06-19,20030619,1,"权益分派(送/转/派, 以float字段为准)",0.30000001192092896,0.0,0.0,0.0
0,000004,2006-08-18,20060818,1,"权益分派(送/转/派, 以float字段为准)",0.0,0.0,2.5,0.0
0,000004,2006-08-18,20060818,5,增发,4165.72021484375,8397.669921875,5201.7001953125,8397.669921875
0,000004,2007-05-28,20070528,5,增发,5201.7001953125,8397.66796875,5411.18994140625,8397.66796875
0,000004,2007-08-20,20070820,5,增发,5411.18994140625,8397.669921875,6528.97998046875,8397.669921875
0,000004,2007-12-31,20071231,5,增发,6528.9755859375,8397.66796875,6533.2265625,8397.66796875
0,000004,2008-08-29,20080829,5,增发,6533.2265625,8397.66796875,7030.7412109375,8397.66796875
0,000004,2010-09-17,20100917,3,派息/配股类,7030.7412109375,8397.66796875,8387.71875,8397.66796875
0,000004,2011-12-31,20111231,5,增发,8387.71875,8397.66796875,8387.5458984375,8397.66796875
0,000004,2015-12-31,20151231,5,增发,8387.5458984375,8397.66796875,8296.1884765625,8397.66796875
0,000004,2016-06-30,20160630,5,增发,8296.1884765625,8397.66796875,8296.138671875,8397.66796875
0,000004,2016-12-31,20161231,5,增发,8296.138671875,8397.66796875,8296.3681640625,8397.66796875
0,000004,2018-02-07,20180207,3,派息/配股类,8296.3681640625,8397.66796875,8301.318359375,8397.66796875
0,000004,2018-12-31,20181231,5,增发,8301.318359375,8397.66796875,8293.361328125,8397.66796875
0,000004,2019-06-30,20190630,5,增发,8293.361328125,8397.66796875,8260.4580078125,8397.66796875
0,000004,2019-12-31,20191231,5,增发,8260.4580078125,8397.66796875,8392.068359375,8397.66796875
0,000004,2020-01-20,20200120,5,增发,8392.068359375,8397.66796875,8392.068359375,16505.26171875
0,000004,2020-06-30,20200630,5,增发,8392.068359375,16505.26171875,8391.8681640625,16505.26171875
0,000004,2020-12-31,20201231,5,增发,8391.8681640625,16505.26171875,8392.068359375,16505.26171875
0,000004,2021-01-26,20210126,5,增发,8392.068359375,16505.26171875,11512.5615234375,16505.26171875
0,000004,2021-07-28,20210728,5,增发,11512.5615234375,16505.26171875,11512.5615234375,15600.302734375
0,000004,2021-08-06,20210806,5,增发,11512.5615234375,15600.302734375,11633.076171875,15600.302734375
0,000004,2022-06-30,20220630,5,增发,11633.076171875,15600.302734375,11632.96875,15600.302734375
0,000004,2022-07-06,20220706,5,增发,11632.96875,15600.302734375,11632.84765625,13284.80078125
0,000004,2022-12-31,20221231,5,增发,11632.84765625,13284.80078125,11633.45703125,13284.80078125
0,000004,2023-01-20,20230120,5,增发,11633.45703125,13284.80078125,11891.685546875,13284.80078125
0,000004,2023-07-25,20230725,5,增发,11891.685546875,13284.80078125,11891.685546875,13238.0283203125
0,000004,2023-08-15,20230815,5,增发,11891.685546875,13238.0283203125,12628.8095703125,13238.0283203125
0,000004,2025-06-30,20250630,5,增发,12628.8095703125,13238.0283203125,12628.7763671875,13238.0283203125
0,000004,2025-12-31,20251231,5,增发,12628.7763671875,13238.0283203125,12628.9072265625,13238.0283203125
0,000006,1992-04-27,19920427,5,增发,0.0,0.0,1533.1500244140625,2531.132080078125
0,000006,1992-10-26,19921026,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,4.0,0.0
0,000006,1992-12-31,19921231,5,增发,1533.1500244140625,2531.132080078125,2183.255126953125,3543.584716796875
0,000006,1993-06-07,19930607,1,"权益分派(送/转/派, 以float字段为准)",0.0,12.800000190734863,3.0,3.0
0,000006,1993-06-07,19930607,2,配股,2183.255126953125,3543.584716796875,3514.20849609375,5669.73583984375
0,000006,1994-06-27,19940627,1,"权益分派(送/转/派, 以float字段为准)",2.0,0.0,6.0,0.0
0,000006,1994-06-27,19940627,2,配股,3514.20849609375,5669.73583984375,5645.13330078125,9071.5771484375
0,000006,1994-12-27,19941227,1,"权益分派(送/转/派, 以float字段为准)",0.0,5.599999904632568,0.0,1.5
0,000006,1995-03-08,19950308,5,增发,5645.1337890625,9071.5771484375,6491.90380859375,10432.3095703125
0,000006,1995-07-11,19950711,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,3.0,0.0
0,000006,1995-07-13,19950713,2,配股,6491.90380859375,10432.3095703125,8439.474609375,13562.009765625
0,000006,1996-07-29,19960729,1,"权益分派(送/转/派, 以float字段为准)",2.0,0.0,0.0,0.0
0,000006,1997-03-28,19970328,1,"权益分派(送/转/派, 以float字段为准)",0.0,12.0,0.0,3.0
0,000006,1997-05-12,19970512,5,增发,8439.474609375,13562.009765625,10971.3203125,17630.609375
0,000006,1997-07-09,19970709,1,"权益分派(送/转/派, 以float字段为准)",0.7689999938011169,0.0,3.0759999752044678,0.0
0,000006,1997-07-11,19970711,2,配股,10971.3203125,17630.609375,14346.08984375,23053.779296875
0,000006,1998-07-30,19980730,1,"权益分派(送/转/派, 以float字段为准)",2.0,0.0,1.0,0.0
0,000006,1998-08-03,19980803,2,配股,14346.08984375,23053.779296875,15780.75,25359.16015625
0,000006,1999-07-21,19990721,1,"权益分派(送/转/派, 以float字段为准)",2.0,0.0,0.0,0.0
0,000006,2000-07-21,20000721,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,0.0,0.0
0,000006,2001-08-29,20010829,1,"权益分派(送/转/派, 以float字段为准)",2.0,0.0,0.0,0.0
0,000006,2002-08-19,20020819,1,"权益分派(送/转/派, 以float字段为准)",1.2999999523162842,0.0,0.0,0.0
0,000006,2003-07-24,20030724,1,"权益分派(送/转/派, 以float字段为准)",0.800000011920929,0.0,0.0,0.0
0,000006,2005-06-30,20050630,1,"权益分派(送/转/派, 以float字段为准)",0.75,0.0,0.0,0.0
0,000006,2006-01-12,20060112,1,"权益分派(送/转/派, 以float字段为准)",0.0,0.0,2.0,0.0
0,000006,2006-01-12,20060112,5,增发,15780.75,25359.16015625,18934.55078125,25359.16015625
0,000006,2006-06-28,20060628,1,"权益分派(送/转/派, 以float字段为准)",1.7999999523162842,0.0,0.0,0.0
0,000006,2007-01-12,20070112,5,增发,18934.55078125,25359.16015625,21860.2890625,25359.16015625
0,000006,2007-05-29,20070529,1,"权益分派(送/转/派, 以float字段为准)",3.5,0.0,0.0,0.0
0,000006,2007-06-30,20070630,5,增发,21860.2890625,25359.1640625,21862.0078125,25359.1640625
0,000006,2008-01-30,20080130,5,增发,21862.0078125,25359.1640625,23129.966796875,25359.1640625
0,000006,2008-04-29,20080429,1,"权益分派(送/转/派, 以float字段为准)",1.0,0.0,10.0,0.0
0,000006,2008-04-29,20080429,5,增发,23129.966796875,25359.1640625,46259.93359375,50718.328125
0,000006,2008-12-31,20081231,5,增发,46259.93359375,50718.328125,46192.140625,50718.328125
0,000006,2009-01-20,20090120,5,增发,46192.140625,50718.328125,48599.01953125,50718.328125
0,000006,2009-02-12,20090212,5,增发,48599.01953125,50718.328125,49710.17578125,50718.328125
0,000006,2009-06-26,20090626,1,"权益分派(送/转/派, 以float字段为准)",0.800000011920929,0.0,0.0,0.0
0,000006,2009-06-30,20090630,5,增发,49710.17578125,50718.328125,49202.96484375,50718.328125
0,000006,2009-12-31,20091231,5,增发,49202.96484375,50718.328125,49332.26953125,50718.328125
0,000006,2010-05-13,20100513,1,"权益分派(送/转/派, 以float字段为准)",1.2000000476837158,0.0,5.0,0.0
0,000006,2010-05-13,20100513,2,配股,49332.26953125,50718.328125,74090.5390625,76077.4921875
0,000006,2010-12-31,20101231,5,增发,74090.5390625,76077.4921875,74089.0390625,76077.4921875
0,000006,2011-03-09,20110309,5,增发,74089.0390625,76077.4921875,74247.59375,76077.4921875
0,000006,2011-05-24,20110524,5,增发,74247.59375,76077.4921875,74449.984375,76077.4921875
0,000006,2011-06-14,20110614,1,"权益分派(送/转/派, 以float字段为准)",0.6000000238418579,0.0,3.0,0.0
0,000006,2011-06-14,20110614,2,配股,74449.984375,76077.4921875,96784.9765625,98900.734375
